model flag error
1 0 0.849462567487159
2 0 0.855135828166409
3 0 0.851286473635438
4 0 0.850256154256479
5 0 0.852145215125112
6 0 0.851387244752644
7 0 0.851748421740452
8 0 0.851612247237207
9 0 0.84953358727005
10 0 0.84786771522318
11 0 0.851748421740452
12 0 0.850102171554808
13 0 0.84988889919532
14 0 0.850035179928295
15 0 0.851813576460806
16 0 0.853169669441533
17 0 0.853892236427962
18 0 0.849415220965231
19 0 0.853145996180569
20 0 0.855787162359133
21 1 0.859192376983516
22 1 0.866138767724713
23 1 0.865913000926327
24 1 0.860305659281254
25 1 0.859138829604131
26 1 0.862810650956573
27 1 0.86088010862855
28 1 0.860477450181352
29 1 0.855212926022651
30 1 0.851511689130814
