model flag error
1 0 0.927413668723271
2 0 0.846875346318678
3 0 0.931643746131509
4 0 0.870770355551988
5 0 0.777159810676239
6 0 0.871504173025918
7 0 0.782134964641406
8 0 0.928895113042788
9 0 0.885193645449143
10 0 0.776054268952201
11 0 0.850589720574023
12 0 0.880956147738482
13 0 0.90047883925077
14 0 0.892010987059608
15 0 0.809207908323218
16 0 0.897715950414321
17 0 0.942003979070703
18 0 0.910731557336401
19 0 0.876301475449814
20 0 0.768919082353403
21 1 0.732966563199573
22 1 0.708600074132367
23 1 0.832723077092439
24 1 0.798648862724187
25 1 0.708120626561015
26 1 0.79872129707795
27 1 0.721753688458563
28 1 0.791669115613817
29 1 0.748275775350953
30 1 0.801823424395949
31 1 0.865402097012942
32 1 0.75704314820769
33 1 0.827062307380195
34 1 0.804057911512407
35 1 0.703622958061685
36 1 0.811295985826637
37 1 0.652223931284383
38 1 0.717731237525743
39 1 0.783960763022225
40 1 0.741938037096915
