model flag error
1 0 0.886615515771526
2 0 0.907928388746803
3 0 0.902813299232737
4 0 0.900255754475703
5 0 0.895993179880648
6 0 0.909633418584825
7 0 0.893435635123615
8 0 0.903665814151748
9 0 0.900255754475703
10 0 0.883205456095482
11 0 0.884057971014493
12 0 0.891730605285592
13 0 0.900255754475703
14 0 0.885763000852515
15 0 0.890878090366581
16 0 0.890878090366581
17 0 0.894288150042626
18 0 0.906223358908781
19 0 0.901108269394715
20 0 0.892583120204604
21 1 0.924126172208014
22 1 0.919011082693947
23 1 0.924978687127025
24 1 0.92156862745098
25 1 0.922421142369992
26 1 0.920716112531969
27 1 0.924126172208014
28 1 0.917306052855925
29 1 0.928388746803069
30 1 0.924126172208014
31 1 0.914748508098892
32 1 0.92156862745098
33 1 0.926683716965047
34 1 0.912190963341858
35 1 0.931798806479113
36 1 0.925831202046036
37 1 0.919863597612958
38 1 0.925831202046036
39 1 0.918158567774936
40 1 0.924126172208014
