model flag error
1 0 1.34915125562795
2 0 1.35179109713981
3 0 1.33397171727944
4 0 1.38655779759109
5 0 1.420955375351
6 0 1.39703787954147
7 0 1.38785398792971
8 0 1.33341445012645
9 0 1.45967394074306
10 0 1.34804971819125
11 0 1.39560563211355
12 0 1.3984436494999
13 0 1.36869873632167
14 0 1.36912742115983
15 0 1.37280216175921
16 0 1.33879303284494
17 0 1.37070329911363
18 0 1.41554626881747
19 0 1.32968141099911
20 0 1.38977661955824
21 1 1.31482056471513
22 1 1.22884856995267
23 1 1.27671010595314
24 1 1.28104220492227
25 1 1.33040141656903
26 1 1.33107333616088
27 1 1.29578762479901
28 1 1.40266894994961
29 1 1.27648298105049
30 1 1.30266207702057
31 1 1.22942360335737
32 1 1.29123676895436
33 1 1.26802152285222
34 1 1.28504019579391
