model flag error
1 0 1.19325383170682
2 0 1.12434081502541
3 0 1.14803668134969
4 0 1.14827381551806
5 0 1.19750765245753
6 0 1.2368930122235
7 0 1.25221999624903
8 0 1.1519418473005
9 0 1.16572067637654
10 0 1.28494467925352
11 0 1.27304751132925
12 0 1.18055223558657
13 0 1.13409929399745
14 0 1.23160101357261
15 0 1.2163514871096
16 0 1.33561177784274
17 0 1.24752564193568
18 0 1.13498496204849
19 0 1.19200159284745
20 0 1.28171588856256
21 1 0.879649750300186
22 1 0.855371582594328
23 1 0.833276978078511
24 1 0.864853544607801
25 1 0.830650760808709
26 1 0.862002668557889
27 1 0.834856787161678
28 1 0.870940098897065
29 1 0.829613260349126
30 1 0.815346212388153
31 1 0.917155773546565
32 1 0.834044538832529
33 1 0.819736218337921
34 1 0.945783454942003
35 1 0.771776979415973
36 1 0.878453213324089
37 1 0.875242508350959
38 1 0.815957254859712
39 1 0.906027061434324
40 1 0.838188356007273
