model flag error
1 0 0.909662069804533
2 0 0.922608285950768
3 0 0.92402895810534
4 0 0.92194936226918
5 0 0.930706263087759
6 0 0.922608285950768
7 0 0.9131924614506
8 0 0.913953931086998
9 0 0.916619074814392
10 0 0.921846743824519
11 0 0.907862173995812
12 0 0.9168967200039
13 0 0.927660384542166
14 0 0.915928819616187
15 0 0.931366020402632
16 0 0.925756710451171
17 0 0.922330097087379
18 0 0.917277491067024
19 0 0.922710831905578
20 0 0.930223707213259
21 1 0.928802588996764
22 1 0.926518180087569
23 1 0.918039033193274
24 1 0.929183323814963
25 1 0.923472301541976
26 1 0.926035225518889
27 1 0.929081394023885
28 1 0.912223931234841
29 1 0.918903483723587
30 1 0.923853036360175
31 1 0.917761279268989
32 1 0.929944793451361
33 1 0.929081394023885
34 1 0.929564058633162
35 1 0.929842936150134
36 1 0.926035225518889
37 1 0.927177538708263
38 1 0.921187892632781
39 1 0.930604478276383
40 1 0.919562117445772
