model flag error
1 1 2.04432240972906
2 1 2.00385316792755
3 1 1.9629612662083
4 1 2.06721516037033
5 1 1.97925366466157
6 1 2.06421245354613
7 1 2.13503270886812
8 1 2.08607427153221
9 1 1.99713210297199
10 1 2.03609815518189
11 1 2.05505199404782
12 1 2.00851461028361
13 1 1.96590818054222
14 1 2.01514645385652
15 1 2.04308296949781
16 1 2.05129133700807
17 1 2.03398339216497
18 1 2.04345214332173
19 1 2.03215088356949
20 1 2.05832605992938
21 0 2.07278641606936
22 0 2.07401740236055
23 0 2.08183226339321
24 0 2.09760000523194
25 0 2.15557838419662
26 0 2.14644122449776
27 0 2.08684356386993
28 0 2.15471217532233
29 0 2.12828644884465
30 0 2.10925962786635
31 0 2.12983044593781
32 0 2.06417593709256
33 0 2.08661469356499
34 0 2.10654357897082
35 0 2.12821738154922
36 0 2.07352397059761
37 0 2.11491886084499
38 0 2.12018341000429
39 0 2.0849807471067
40 0 2.09504594312679
