model flag error
1 0 1.34516623807402
2 0 1.38851030687318
3 0 1.27573140399208
4 0 1.29215602626575
5 0 1.45200108075254
6 0 1.30934093647862
7 0 1.34261091725508
8 0 1.34908649126147
9 0 1.3650421852243
10 0 1.32785729259094
11 0 1.33533952671604
12 0 1.3384978106226
13 0 1.35378568862561
14 0 1.43932526824638
15 0 1.40746544809805
16 0 1.3131921184269
17 0 1.37650573980537
18 0 1.27227287785456
19 0 1.316268781929
20 0 1.34180194208747
21 1 1.52160129969906
22 1 1.49165165957641
23 1 1.67878600258884
24 1 1.57810573817979
25 1 1.667377972357
26 1 1.66393524669219
27 1 1.61577549930246
28 1 1.59882660090703
29 1 1.73334174477973
30 1 1.65933093806213
31 1 1.46172342950949
32 1 1.53926433745378
33 1 1.60632614707172
34 1 1.71822147276515
35 1 1.5549707025003
36 1 1.67521664675001
37 1 1.59917718616507
38 1 1.56643359970595
39 1 1.49926028741744
40 1 1.64480399578824
