model flag error
1 1 1.09566405798237
2 1 1.18169580184369
3 1 1.14431250826197
4 1 1.16490982269399
5 1 1.0918518083185
6 1 1.15482273753537
7 1 1.1522008806368
8 1 1.16432130163647
9 1 1.09431927011911
10 1 1.12497305269404
11 1 1.15737902467934
12 1 1.13991305578432
13 1 1.16455032478481
14 1 1.12345456245241
15 1 1.17758763475436
16 1 1.15222110222115
17 1 1.12657230899732
18 1 1.19132574368266
19 1 1.18342799219736
20 1 1.26137613144564
21 0 1.04723933385754
22 0 1.07590616969875
23 0 1.05396867741011
24 0 1.06774275010266
25 0 1.13354849765801
26 0 1.06857298276497
27 0 1.04079137725285
28 0 1.06275026847318
29 0 1.07796485872295
30 0 1.09874833290856
