model flag error
1 0 0.696476817131299
2 0 0.723705586099067
3 0 0.691030336837307
4 0 0.758788057302062
5 0 0.75864153772227
6 0 0.831131476791548
7 0 0.765481270513045
8 0 0.797789698551583
9 0 0.738039540692671
10 0 0.72989170926407
11 0 0.721282082466462
12 0 0.703442596280596
13 0 0.692466996557051
14 0 0.73309996924132
15 0 0.786526555376394
16 0 0.830883896569262
17 0 0.726295279740123
18 0 0.692964519471915
19 0 0.693604960806682
20 0 0.787135481355608
21 1 0.58317310553289
22 1 0.54414625793637
23 1 0.592848902385268
24 1 0.584317536368464
25 1 0.632790999962462
26 1 0.614644451865214
27 1 0.568679286572835
28 1 0
29 1 0.630361410437513
30 1 0.626389004551905
31 1 0.58068284099198
32 1 0.587335872443846
33 1 0.559606565496134
34 1 0.59438772246786
35 1 0.563724622451148
36 1 0.589467068232401
37 1 0.584798767239366
38 1 0.584923102140905
39 1 0.593116883932437
40 1 0.55700557371719
