model flag error
1 0 0.990510168215417
2 0 0.989291736029611
3 0 0.988986630594334
4 0 0.989120357089496
5 0 0.988690772510623
6 0 0.990179154722157
7 0 0.989188077726713
8 0 0.989367493582052
9 0 0.989527882867989
10 0 0.990012583732133
11 0 0.988420749601058
12 0 0.989330207656836
13 0 0.988883844705132
14 0 0.989188885467118
15 0 0.988686403959663
16 0 0.989349180966799
17 0 0.988975089184872
18 0 0.988944146994894
19 0 0.99030971808733
20 0 0.988225786882884
21 1 0.989250511858371
22 1 0.989816467437703
23 1 0.988671020619018
24 1 0.98951237708781
25 1 0.988874119330139
26 1 0.989799245467102
27 1 0.990696184751773
28 1 0.988889714189908
29 1 0.989493649055673
30 1 0.990090228228512
31 1 0.988665246542123
32 1 0.989302707449021
33 1 0.989950319745802
34 1 0.988662358288418
