model flag error
1 0 0.982967021450648
2 0 0.98703418443724
3 0 0.981907567117555
4 0 0.986994464973973
5 0 0.989737891607379
6 0 0.986686861248639
7 0 0.99063328767156
8 0 0.984206154276378
9 0 0.983302740723653
10 0 0.990485505678814
11 0 0.985005226432904
12 0 0.984938632572613
13 0 0.982996531000859
14 0 0.984121199867531
15 0 0.987006744838176
16 0 0.985689662340525
17 0 0.982480665573965
18 0 0.983075332284955
19 0 0.985028342023452
20 0 0.98872114418034
21 1 0.991661550701089
22 1 0.990610486417463
23 1 0.986114155997048
24 1 0.987243336953718
25 1 0.992335314506029
26 1 0.989526178432909
27 1 0.990820864152794
28 1 0.988103165186839
29 1 0.990457025823278
30 1 0.988390085291725
31 1 0.984153047402726
32 1 0.990180422697507
33 1 0.988719663789294
34 1 0.988482051906064
35 1 0.991773292118097
36 1 0.987708189160256
37 1 0.993315293343154
38 1 0.991552471096854
39 1 0.989673118806096
40 1 0.991835256419182
