model flag error
1 1 2.5462718937773
2 1 2.41138109068899
3 1 2.55111609436283
4 1 2.60189548385537
5 1 2.53142861172702
6 1 2.47041388106199
7 1 2.62959027953513
8 1 2.65080686488354
9 1 2.5046073631598
10 1 2.48024385203034
11 1 2.56322649682862
12 1 2.50783698041405
13 1 2.51437552125739
14 1 2.53955601025622
15 1 2.56284242838531
16 1 2.94129529915577
17 1 2.49309116834465
18 1 2.48535029294655
19 1 2.5739411984182
20 1 2.66323772062264
21 0 3.15539167844185
22 0 3.11045634090328
23 0 3.10802527203274
24 0 3.14549346275008
25 0 3.19161688622533
26 0 3.18503386231397
27 0 3.0666358764576
28 0 3.22643033593484
29 0 3.20205915218546
30 0 3.16910909953075
31 0 3.17271488553371
32 0 3.13711750780795
33 0 3.2191019818916
34 0 3.33685306913205
35 0 3.14069139960436
36 0 3.09935670292361
37 0 3.14117582357577
38 0 3.16361835610404
39 0 3.19436001843469
40 0 3.19104189399685
