model flag error
1 0 0.992461050461998
2 0 0.992393605377188
3 0 0.992349009588133
4 0 0.99270140032086
5 0 0.992270335738791
6 0 0.99248669500962
7 0 0.99253464199517
8 0 0.992288918508861
9 0 0.992668188435957
10 0 0.992151519885495
11 0 0.992077934725522
12 0 0.991913127033336
13 0 0.992299450543436
14 0 0.992619481672816
15 0 0.992357182734986
16 0 0.99229117643332
17 0 0.992003461177726
18 0 0.99215060348719
19 0 0.992570887429308
20 0 0.991940304334938
21 1 0.992064173839671
22 1 0.992061919251043
23 1 0.992532106092745
24 1 0.992150294341491
25 1 0.992050701560985
26 1 0.991318220722867
27 1 0.991622027637746
28 1 0.992333788886465
29 1 0.991097353304606
30 1 0.992706054205601
