model flag error
1 0 0.849443004016808
2 0 0.850181630499111
3 0 0.851937313634445
4 0 0.854653969313499
5 0 0.854209713149048
6 0 0.847816275917546
7 0 0.850023946342388
8 0 0.851364502709862
9 0 0.851193785399714
10 0 0.854462257052038
11 0 0.849750690346486
12 0 0.850391650893164
13 0 0.853121651056769
14 0 0.851893181245195
15 0 0.853503479565116
16 0 0.848591577450572
17 0 0.849736246814569
18 0 0.844092004371089
19 0 0.852249224017944
20 0 0.839841641216455
21 1 0.842056531495014
22 1 0.848619355660865
23 1 0.848939609185045
24 1 0.836730464323749
25 1 0.844075202065942
26 1 0.829397821254233
27 1 0.836095177722286
28 1 0.844323388150094
29 1 0.841768318332265
30 1 0.844962850640238
