model flag error
1 1 0.693835354226975
2 1 0.721145787983214
3 1 0.719162295417713
4 1 0.695293611958931
5 1 0.728647889629487
6 1 0.739388961308045
7 1 0.709224426348634
8 1 0.726879413257815
9 1 0.686071101907759
10 1 0.702490022076799
11 1 0.712046528711975
12 1 0.690719995964153
13 1 0.736469333980584
14 1 0.702462602894947
15 1 0.718137731464394
16 1 0.705024846576427
17 1 0.762414143886505
18 1 0.679189173209561
19 1 0.721083080889767
20 1 0.723678737499025
21 0 0.565964062342567
22 0 0.581594476426422
23 0 0.598062525526127
24 0 0.574322757926014
25 0 0.610745592725482
26 0 0.600159910245542
27 0 0.61113763789492
28 0 0.612148893143897
29 0 0.608474935119788
30 0 0.591825499987704
