model flag error
1 0 0.901026977257158
2 0 0.906069000709701
3 0 0.903345675816682
4 0 0.908021006654494
5 0 0.899146807587407
6 0 0.901627594470941
7 0 0.9007092823625
8 0 0.907719117475988
9 0 0.908786003316259
10 0 0.905387774343542
11 0 0.907877101803189
12 0 0.909963529169596
13 0 0.908147452383712
14 0 0.890057810247551
15 0 0.91147929734859
16 0 0.899599721088617
17 0 0.898398486661052
18 0 0.912824363793139
19 0 0.906252347017066
20 0 0.901814101921536
21 1 0.901529599030797
22 1 0.900936884675091
23 1 0.903024819778793
24 1 0.900965334964165
25 1 0.897883220314491
26 1 0.894494474771466
27 1 0.904516879383558
28 1 0.9022361145428
29 1 0.898668764407254
30 1 0.899263059334576
31 1 0.903860942163243
32 1 0.902338851697789
33 1 0.910056782894894
34 1 0.893204728333449
35 1 0.90838927984084
36 1 0.901888388787452
37 1 0.907200689986197
38 1 0.902375917949105
39 1 0.910562565811764
40 1 0.902906276907651
