model flag error
1 0 2.16593924739634
2 0 2.18546494831376
3 0 2.18286194343515
4 0 2.14622635196574
5 0 2.14259346854504
6 0 2.17210540779458
7 0 2.17428091712785
8 0 2.20684409875185
9 0 2.19394031880253
10 0 2.1561577444132
11 0 2.16372289731964
12 0 2.16249515116957
13 0 2.18685855695113
14 0 2.19300631310473
15 0 2.20244989926414
16 0 2.16574937367519
17 0 2.16181566694613
18 0 2.17404517483719
19 0 2.15161947242535
20 0 2.17496402617797
21 1 2.19157073061529
22 1 2.16572361999703
23 1 2.14839837855936
24 1 2.15482794862567
25 1 2.16228557310251
26 1 2.16493846641576
27 1 2.14777161431488
28 1 2.14417020188844
29 1 2.14721098004874
30 1 2.14175004570287
31 1 2.18936269882535
32 1 2.15909403948571
33 1 2.14110815501265
34 1 2.15921503933231
35 1 2.12210028833661
36 1 2.14152798323679
37 1 2.15999697709755
38 1 2.15635641928206
39 1 2.14347484015292
40 1 2.1753778069779
