model flag error
1 0 0.210008478797671
2 0 0.210804926365585
3 0 0.208542684588787
4 0 0.200640295857079
5 0 0.213971207775043
6 0 0.200443056756812
7 0 0.220657722706908
8 0 0.228114573665875
9 0 0.215469399551152
10 0 0.21419852613522
11 1 0.167457614195243
12 1 0.163438818359197
13 1 0.172248161868078
14 1 0.165350737518358
15 1 0.158650414055072
