model flag error
1 0 1.10482561425935
2 0 1.11116390256153
3 0 1.07535456207567
4 0 1.09034143107175
5 0 1.08723839864242
6 0 1.12637348156964
7 0 1.11012977925721
8 0 1.10444677782541
9 0 1.09011947300079
10 0 1.1010400379864
11 0 1.1026879874858
12 0 1.10580058820169
13 0 1.10337061715076
14 0 1.10867441431907
15 0 1.09796222191019
16 0 1.09565177746076
17 0 1.10549469796039
18 0 1.097739886785
19 0 1.11177269357541
20 0 1.12019514772373
21 1 1.06796025865835
22 1 1.07349925675905
23 1 1.05415968502143
24 1 1.07249854904802
25 1 1.08013404142745
26 1 1.10079535082439
27 1 1.08908912145592
28 1 1.07207342268998
29 1 1.16514984987329
30 1 1.15080933926196
