model flag error
1 0 0.991921213191068
2 0 0.992453273929528
3 0 0.992806451408726
4 0 0.992776700145671
5 0 0.992506237683491
6 0 0.992037785768401
7 0 0.992107504315405
8 0 0.991947078527879
9 0 0.993648296921953
10 0 0.992229453089648
11 0 0.992155323361829
12 0 0.992335991071759
13 0 0.992940952212083
14 0 0.992776529424685
15 0 0.992207866847973
16 0 0.992058537966896
17 0 0.993053919061742
18 0 0.99177541364145
19 0 0.991606465566178
20 0 0.992468891687565
21 1 0.994206903246749
22 1 0.994218867020627
23 1 0.994215072294107
24 1 0.994266926347019
25 1 0.993572851321316
26 1 0.993435648282238
27 1 0.994347206938501
28 1 0.993808272336507
29 1 0.993685349471944
30 1 0.993334771268755
31 1 0.993896480592982
32 1 0.994329394142077
33 1 0.993806958737412
34 1 0.994144846108898
35 1 0.993825324022916
36 1 0.994024286691651
37 1 0.994446478453323
38 1 0.993896895135909
39 1 0.994285688576402
40 1 0.993312054434086
