model flag error
1 1 0.998287977823291
2 1 0.998282082956557
3 1 0.998402952911872
4 1 0.998261834306701
5 1 0.998589967277211
6 1 0.998299023020935
7 1 0.998279633710193
8 1 0.998201913165923
9 1 0.99825141813082
10 1 0.998363991001453
11 1 0.998250619670808
12 1 0.998605110348637
13 1 0.998315055690535
14 1 0.998458626758364
15 1 0.998346345234172
16 1 0.998290551964822
17 1 0.998593351186978
18 1 0.998289982544266
19 1 0.998262402808599
20 1 0.998560531497032
21 0 0.999057372395016
22 0 0.999018223007647
23 0 0.998999584860087
24 0 0.998989927725495
25 0 0.999089282864858
26 0 0.999038147723025
27 0 0.999060620319109
28 0 0.999084056146819
29 0 0.999001891544253
30 0 0.998599444091745
