model flag error
1 0 0.856103463157445
2 0 0.859558237145118
3 0 0.861337969199374
4 0 0.86165203956189
5 0 0.859767617386795
6 0 0.858301955695055
7 0 0.857359744607508
8 0 0.862070800045244
9 0 0.859976997628473
10 0 0.85725505448667
11 0 0.86091920871602
12 0 0.856312843399122
13 0 0.857569124849185
14 0 0.857150364365831
15 0 0.859244166782603
16 0 0.859767617386795
17 0 0.857464434728347
18 0 0.85725505448667
19 0 0.862280180286921
20 0 0.86165203956189
21 1 0.865420883912078
22 1 0.866677165362141
23 1 0.868456897416397
24 1 0.863745841978661
25 1 0.86091920871602
26 1 0.859139476661764
27 1 0.857045674244992
28 1 0.859767617386795
29 1 0.853276829894804
30 1 0.862489560528598
