model flag error
1 1 0.74621397046213
2 1 0.77370276927683
3 1 0.783685152966399
4 1 0.764167682845296
5 1 0
6 1 0.764435736394724
7 1 0
8 1 0
9 1 0.729121352637834
10 1 0
11 1 0
12 1 0.757439869336239
13 1 0.786137557034061
14 1 0
15 1 0.767097336350154
16 1 0.73119565323275
17 1 0.75605163141442
18 1 0.742190699483607
19 1 0.762257934921322
20 1 0.767288989660192
21 0 0.743843066995471
22 0 0.702044844796219
23 0 0
24 0 0.740641101803198
25 0 0.752564332279011
26 0 0
27 0 0.746964251085406
28 0 0.706629489034051
29 0 0.732008589729652
30 0 0.675212937360919
