model flag error
1 0 1.26949638801335
2 0 1.27109484657663
3 0 1.27673515918365
4 0 1.2546659063552
5 0 1.26889992000113
6 0 1.26827367436345
7 0 1.23543771093532
8 0 1.27314232059927
9 0 1.25904329022963
10 0 1.27324602081611
11 0 1.28462228195424
12 0 1.29715789038525
13 0 1.26440753726625
14 0 1.23913210763244
15 0 1.27712706202236
16 0 1.28127594286679
17 0 1.28435713389086
18 0 1.27112220595703
19 0 1.26696358868795
20 0 1.30209516615352
21 1 1.2642558556857
22 1 1.26637405121806
23 1 1.24144753823062
24 1 1.26339850162349
25 1 1.29409369347818
26 1 1.34090805621641
27 1 1.32778340273915
28 1 1.28685530152719
29 1 1.34951067180545
30 1 1.23742656724819
