model flag error
1 1 1.323822393329
2 1 1.32395218904992
3 1 1.31446695819675
4 1 1.3215673131555
5 1 1.35153881464242
6 1 1.35431785675614
7 1 1.32784151479574
8 1 1.32596357249247
9 1 1.31113470900452
10 1 1.31767855732319
11 1 1.33330647362847
12 1 1.33063936430975
13 1 1.32348187119868
14 1 1.3301420321075
15 1 1.3257035249802
16 1 1.31834676162831
17 1 1.36133719893439
18 1 1.31858063558025
19 1 1.33514161746723
20 1 1.36680610716562
21 0 1.33339303375335
22 0 1.32989838966159
23 0 1.30527140059004
24 0 1.33767232401274
25 0 1.34379796139826
26 0 1.36199407542565
27 0 1.33900104333678
28 0 1.34610148652614
29 0 1.39499302185956
30 0 1.39385469216915
