model flag error
1 0 0.840628388069163
2 0 0.857281464628242
3 0 0.860319868744753
4 0 0.854268151773232
5 0 0.852849554878041
6 0 0.830647903212524
7 0 0.836574373247901
8 0 0.837128216633352
9 0 0.848908534888203
10 0 0.842919856845827
11 0 0.842323949309109
12 0 0.842684871348282
13 0 0.855249615099307
14 0 0.839898353343699
15 0 0.844523256715563
16 0 0.833333661557646
17 0 0.850111377921785
18 0 0.852889037978615
19 0 0.831361566431283
20 0 0.848855383675479
21 1 0.897442629003822
22 1 0.893183816286401
23 1 0.892630257804986
24 1 0.895083401759375
25 1 0.882040235539981
26 1 0.88057396201977
27 1 0.892907037045693
28 1 0.883968294121965
29 1 0.887792350947338
30 1 0.883545296027571
31 1 0.889665864337668
32 1 0.893861007360458
33 1 0.885835754303933
34 1 0.883210734676515
35 1 0.883139271975093
36 1 0.892422456072254
37 1 0.894859815783559
38 1 0.885178312356361
39 1 0.89075937961795
40 1 0.879285018675468
