model flag error
1 0 0.977603215199123
2 0 0.982937522835221
3 0 0.983522104493972
4 0 0.982645232005846
5 0 0.980672268907563
6 0 0.980599196200219
7 0 0.98100109609061
8 0 0.980745341614907
9 0 0.97946656923639
10 0 0.97793204238217
11 0 0.978151260504202
12 0 0.979868469126781
13 0 0.982827913774206
14 0 0.978772378516624
15 0 0.983010595542565
16 0 0.978187796857874
17 0 0.982389477530143
18 0 0.981585677749361
19 0 0.980745341614907
20 0 0.983850931677019
21 1 0.989039093898429
22 1 0.988564121300694
23 1 0.988527584947023
24 1 0.989112166605773
25 1 0.98808914870296
26 1 0.988198757763975
27 1 0.989075630252101
28 1 0.987760321519913
29 1 0.989879430032883
30 1 0.990062111801242
31 1 0.988198757763975
32 1 0.989477530142492
33 1 0.989989039093899
34 1 0.986883449031787
35 1 0.990829375228352
36 1 0.988746803069054
37 1 0.988966021191085
38 1 0.989842893679211
39 1 0.988929484837413
40 1 0.988198757763975
