model flag error
1 0 0.90862364363221
2 0 0.910527317723206
3 0 0.904816295450219
4 0 0.912050256996002
5 0 0.904054825813821
6 0 0.907100704359414
7 0 0.905958499904816
8 0 0.904816295450219
9 0 0.909765848086808
10 0 0.906719969541215
11 0 0.906339234723015
12 0 0.902151151722825
13 0 0.907100704359414
14 0 0.906235130236413
15 0 0.909385113268608
16 0 0.90862364363221
17 0 0.903293356177423
18 0 0.907862173995812
19 0 0.906615901299537
20 0 0.910146582905007
21 1 0.903293356177423
22 1 0.907481439177613
23 1 0.903293356177423
24 1 0.90443556063202
25 1 0.910527317723206
26 1 0.910908052541405
27 1 0.909765848086808
28 1 0.911185154057032
29 1 0.904816295450219
30 1 0.909385113268608
31 1 0.902912621359223
32 1 0.909004378450409
33 1 0.904816295450219
34 1 0.910146582905007
35 1 0.910527317723206
36 1 0.902531886541024
37 1 0.912430991814202
38 1 0.914715400723396
39 1 0.908242908814011
40 1 0.911669522177803
