model flag error
1 0 0.999375334615135
2 0 0.999364147188964
3 0 0.999413883165322
4 0 0.999377262598283
5 0 0.99951423767624
6 0 0.999380873442285
7 0 0.999440983293592
8 0 0.99935861833152
9 0 0.99940849465725
10 0 0.9994308230616
11 0 0.999373866184248
12 0 0.999449998020802
13 0 0.999360230655158
14 0 0.999416500892763
15 0 0.999398939627968
16 0 0.999421038986009
17 0 0.999484354982846
18 0 0.999385625126757
19 0 0.999363407336252
20 0 0.999509140165694
21 1 0.999570037427738
22 1 0.999576748653647
23 1 0.999584756466209
24 1 0.999562424552902
25 1 0.999526249143994
26 1 0.999562874868657
27 1 0.999551486303054
28 1 0.999564353675791
29 1 0.999555183448349
30 1 0.999568293428456
