model flag error
1 0 0.672931103811984
2 0 0.709506852291972
3 0 0.666185987553872
4 0 0.819176647198154
5 0 0.805388375506842
6 0 0.810018575795018
7 0 0.732501641818519
8 0 0.78910332709061
9 0 0.75892568839147
10 0 0.773970853217376
11 0 0.747350094322278
12 0 0.715275560551944
13 0 0.756564554336443
14 0 0.747388162931553
15 0 0.7996641477987
16 0 0.926107410708279
17 0 0.71207163338416
18 0 0.670887315415596
19 0 0.754707896292012
20 0 0.910783431337089
21 1 0.550449384680474
22 1 0.508501154376843
23 1 0.523795919002168
24 1 0.497210714265543
25 1 0.518877984169038
26 1 0.50501498667206
27 1 0.500067493774611
28 1 0.507987835345356
29 1 0.505528512505957
30 1 0.444025860352724
31 1 0.598394778919393
32 1 0.479932825122306
33 1 0.486515563570131
34 1 0.605181173123322
35 1 0.472561075014106
36 1 0.467739130713738
37 1 0.519660507628426
38 1 0.506063818484644
39 1 0.562167075638425
40 1 0.49756879696993
