model flag error
1 0 1.58820326484656
2 0 1.63170332613966
3 0 1.47489777817171
4 0 1.54101208891624
5 0 1.30955072379393
6 0 1.55770084096834
7 0 1.5703049273076
8 0 1.65195407163449
9 0 1.53336746419606
10 0 1.54398676655151
11 0 1.57072572511577
12 0 1.41404808205443
13 0 1.59031370150991
14 0 1.55265831784245
15 0 1.52864524772
16 0 1.52422632177574
17 0 1.30720798407855
18 0 1.51418822481681
19 0 1.62896593175281
20 0 1.39162921017052
21 1 1.36283160105709
22 1 1.32124074633621
23 1 1.35568967095599
24 1 1.37176324456601
25 1 1.36693782453644
26 1 1.38857047242395
27 1 1.39166306343761
28 1 1.33649382150734
29 1 1.23851989779601
30 1 1.33363385469149
