model flag error
1 0 0.576786785899213
2 0 0.572253087331835
3 0 0.604352720550983
4 0 0.61171170763451
5 0 0.581267823952516
6 0 0.592463586267232
7 0 0.618614463085147
8 0 0.517773862950158
9 0 0.610370731004584
10 0 0.600560032617101
11 0 0.567329842604364
12 0 0.594012107014886
13 0 0.610170129488595
14 0 0.659961594894782
15 0 0.614682693822841
16 0 0.605051031388023
17 0 0.606613590676228
18 0 0.638186590641391
19 0 0.614590492147753
20 0 0.620139847113177
21 1 0.560836190153554
22 1 0.636264405131619
23 1 0.626808657177083
24 1 0.60299006237747
25 1 0.617890171859474
26 1 0.567012735732947
27 1 0.631115110708615
28 1 0.644979741342807
29 1 0.583625077825512
30 1 0.627255398626573
31 1 0.55623730003406
32 1 0.593570378708518
33 1 0.607647268388449
34 1 0.619397590588523
35 1 0.584263029810916
36 1 0.624563520902347
37 1 0.602882686685637
38 1 0.563209274133783
39 1 0.566921679975236
40 1 0.540463798223375
