model flag error
1 1 1.76014940674425
2 1 1.63154179447002
3 1 1.7407346646339
4 1 1.76093348409799
5 1 1.77117697485008
6 1 1.67301894736042
7 1 1.79420971497168
8 1 1.81233585485692
9 1 1.72240362230334
10 1 1.72244539183623
11 1 1.79650031444965
12 1 1.72090012609633
13 1 1.6656248464592
14 1 1.66421345849417
15 1 1.72936843882036
16 1 1.99227271031479
17 1 1.75208512759516
18 1 1.71112984056685
19 1 1.81882486028056
20 1 1.87546674647502
21 0 2.15527023900872
22 0 2.10821653899043
23 0 2.12132911732609
24 0 2.15477821044333
25 0 2.23069942411276
26 0 2.21666205924649
27 0 2.12154853791424
28 0 2.25517159181641
29 0 2.23579978372077
30 0 2.21027282572863
31 0 2.14487760966429
32 0 2.15428238727599
33 0 2.22197607714519
34 0 2.2681601259969
35 0 2.18215031557962
36 0 2.1296960708654
37 0 2.15255037636808
38 0 2.2080998259465
39 0 2.18280398859696
40 0 2.20962577806944
