model flag error
1 1 1.39111702946995
2 1 1.39075597167759
3 1 1.32416109283026
4 1 1.36521030476319
5 1 1.33901731207712
6 1 1.42470888956274
7 1 1.43208608296974
8 1 1.39360674551316
9 1 1.37617966972789
10 1 1.37585046203352
11 1 1.37986779425226
12 1 1.35177500200719
13 1 1.37388440750358
14 1 1.40130786910329
15 1 1.36383366048171
16 1 1.37722717979596
17 1 1.35634937062355
18 1 1.36279487939577
19 1 1.40517655135961
20 1 1.38969397367367
21 0 1.32422447670488
22 0 1.3138900756395
23 0 1.30232033618696
24 0 1.32677725587651
25 0 1.3170350831595
26 0 1.31357091345534
27 0 1.31268957968632
28 0 1.31247555613974
29 0 1.40466864856105
30 0 1.50254702972393
