model flag error
1 0 0.925287390972344
2 0 0.919266591622628
3 0 0.926382081763202
4 0 0.921455973204343
5 0 0.925140285110862
6 0 0.928972227120197
7 0 0.927476772554059
8 0 0.925140285110862
9 0 0.925287390972344
10 0 0.921855763388575
11 0 0.93623429888092
12 0 0.926929427158631
13 0 0.919813937018056
14 0 0.921455973204343
15 0 0.925287390972344
16 0 0.935139608090062
17 0 0.926929427158631
18 0 0.932256748842484
19 0 0.919118661953336
20 0 0.941160407439779
21 1 0.932804169129532
22 1 0.937328989671777
23 1 0.938971025858064
24 1 0.939373212574106
25 1 0.939518371253492
26 1 0.944444479812351
27 1 0.924740045576915
28 1 0.938423680462635
29 1 0.939920632861154
30 1 0.94499182520778
31 1 0.943349789021494
32 1 0.940870517382973
33 1 0.928571463344917
34 1 0.927476772554059
