model flag error
1 0 0.838164068659666
2 0 0.838434352632056
3 0 0.839464809471527
4 0 0.842504843185507
5 0 0.841981255563118
6 0 0.835646613303782
7 0 0.840049230878318
8 0 0.839228211927259
9 0 0.840390743746261
10 0 0.842278896591643
11 0 0.837326218784709
12 0 0.841082837052057
13 0 0.83949841647657
14 0 0.83685009686371
15 0 0.841148908839198
16 0 0.837160601635173
17 0 0.837309196050664
18 0 0.834258493747079
19 0 0.84147139937529
20 0 0.829249137171974
21 1 0.829458583187551
22 1 0.836593100144122
23 1 0.836370301701581
24 1 0.823181432592846
25 1 0.828236290069914
26 1 0.815739869167278
27 1 0.821832461859368
28 1 0.828528795097665
29 1 0.82791842319652
30 1 0.832883887894422
