model flag error
1 0 1.47944653359556
2 0 1.41504809894951
3 0 1.42111064947961
4 0 1.36285021872137
5 0 1.47464968155585
6 0 1.50881415122233
7 0 1.44197191282552
8 0 1.52089289046073
9 0 1.4250797717681
10 0 1.55719737900469
11 0 1.61845799924444
12 0 1.48068510047645
13 0 1.36502878330633
14 0 1.46471600114818
15 0 1.39935781861679
16 0 1.53506786850184
17 0 1.43905167122596
18 0 1.42646578700127
19 0 1.49157742754027
20 0 1.4531681700341
21 1 0.934118438374764
22 1 0.989596753148306
23 1 0.971483967585402
24 1 0.969707508815148
25 1 0.975085777556697
26 1 0.984509731178712
27 1 0.975955149163584
28 1 1.02747225712539
29 1 0.951982160697899
30 1 0.977173077623523
31 1 0.989906188076608
32 1 0.956292555768818
33 1 0.954326699661093
34 1 1.12368047329895
35 1 0.908902511516459
36 1 1.00265615493828
37 1 0.944759151276568
38 1 0.925616206560023
39 1 0.992484521585545
40 1 0.998017432274435
