model flag error
1 0 0.47653848162342
2 0 0.51836427113347
3 0 0.474669718416132
4 0 0.507912028733593
5 0 0.482024970596495
6 0 0.508581950492541
7 0 0.507542872695081
8 0 0.506073894426527
9 0 0.48671099377551
10 0 0.52036378600458
11 0 0.513081433175458
12 0 0.510663132838635
13 0 0.535142195152961
14 0 0.529584358997793
15 0 0.507487799841612
16 0 0.503606744671337
17 0 0.504789243363232
18 0 0.477950830813397
19 0 0.513271899336522
20 0 0.514893456994573
21 1 0.492671186430631
22 1 0.476117443253186
23 1 0.466287359304059
24 1 0.506277679972106
25 1 0.490999123614711
26 1 0.483540316831395
27 1 0.491308554038449
28 1 0.501528880299738
29 1 0.517164625157016
30 1 0.512476003079325
