model flag error
1 1 2.64960680679813
2 1 2.52816842676803
3 1 2.63634670187296
4 1 2.69634839670801
5 1 2.59906212908454
6 1 2.54904588053475
7 1 2.72725316304933
8 1 2.7030356095421
9 1 2.63355084747248
10 1 2.63383232586847
11 1 2.6659722646052
12 1 2.6378247029594
13 1 2.62148377572483
14 1 2.62899269524514
15 1 2.64790538896178
16 1 2.74406385902453
17 1 2.59341995934293
18 1 2.58312467815653
19 1 2.68623115118569
20 1 2.70968088350444
21 0 2.91556395474196
22 0 2.88127349894953
23 0 2.90605256722037
24 0 2.92709183540458
25 0 2.93281096336353
26 0 2.91594777346967
27 0 2.85716032452534
28 0 2.94480107939186
29 0 2.91626683265272
30 0 2.90622796192409
31 0 2.91698221857404
32 0 2.89697088583866
33 0 2.91436937606225
34 0 2.98942308803965
35 0 2.89750555746754
36 0 2.88345584550675
37 0 2.91652988213077
38 0 2.88979635907255
39 0 2.93406690758152
40 0 2.91064359710881
