model flag error
1 1 2.61939968803179
2 1 2.49263779263484
3 1 2.39067580826026
4 1 2.44102847008678
5 1 2.50339213343465
6 1 2.49069051824814
7 1 2.50477273931861
8 1 2.50839434376434
9 1 2.52253561295752
10 1 2.53056163941837
11 1 2.46167896780393
12 1 2.45792977865893
13 1 2.47575819700586
14 1 2.42243926735208
15 1 2.43778304599485
16 1 2.44068770310792
17 1 2.40832316138266
18 1 2.43228543004823
19 1 2.48149775952693
20 1 2.39757069313525
21 0 2.47686187762173
22 0 2.53798102771869
23 0 2.53716678895024
24 0 2.60027436684115
25 0 2.6125725853491
26 0 2.60424303348323
27 0 2.54847061760353
28 0 2.66680598985679
29 0 2.55526359287638
30 0 2.59070846453048
31 0 2.61522669631194
32 0 2.47900655339461
33 0 2.54014888559045
34 0 2.80236399891079
35 0 2.52869186560913
36 0 2.54425458461627
37 0 2.54676310821246
38 0 2.52752315576315
39 0 2.52718741809139
40 0 2.5245932578171
