model flag error
1 0 0.835198185500089
2 0 0.843466714319097
3 0 0.840327711664589
4 0 0.835871820992468
5 0 0.846124471276239
6 0 0.841746925415103
7 0 0.836617399250604
8 0 0.835679431197455
9 0 0.842366197018417
10 0 0.838637763308077
11 0 0.831824690832294
12 0 0.837976389486489
13 0 0.844170190358958
14 0 0.837320875290465
15 0 0.825667132552535
16 0 0.82061595119902
17 0 0.836298702800769
18 0 0.85564966459823
19 0 0.838800312555608
20 0 0.83044171967449
21 1 0.838493877776565
22 1 0.837880465798815
23 1 0.839618375999164
24 1 0.841975557802827
25 1 0.832276095982178
26 1 0.830748696873197
27 1 0.835968287099807
28 1 0.82697230131902
29 1 0.832931610178202
30 1 0.834525092427374
31 1 0.83478356536258
32 1 0.836924376449311
33 1 0.834651399082196
34 1 0.830688473358568
35 1 0.843563180426436
36 1 0.843990062234736
37 1 0.839365762689521
38 1 0.835330894200138
39 1 0.835312772903783
40 1 0.835607488431699
