model flag error
1 0 0.960580531663023
2 0 0.961137173042912
3 0 0.968095482970708
4 0 0.964640457682704
5 0 0.955237252741104
6 0 0.963505152085166
7 0 0.963451479937663
8 0 0.961897946347099
9 0 0.95936503482614
10 0 0.962688635573291
11 0 0.962700275404496
12 0 0.963714725968148
13 0 0.962617498537966
14 0 0.951683474860227
15 0 0.957504352046584
16 0 0.963750522912611
17 0 0.960283198132008
18 0 0.96802868103062
19 0 0.964202788402606
20 0 0.962100360462677
21 1 0.950156695463636
22 1 0.952069031738437
23 1 0.936342294882731
24 1 0.945394899904907
25 1 0.936138994087861
26 1 0.938120998569963
27 1 0.942335854071875
28 1 0.943100046453072
29 1 0.933106194249925
30 1 0.936837258391934
31 1 0.954612931249997
32 1 0.947212152247783
33 1 0.942498401995505
34 1 0.932737537321598
35 1 0.947188978830944
36 1 0.937497022979888
37 1 0.941694072779611
38 1 0.944435470131222
39 1 0.951413481355145
40 1 0.940549120398091
