model flag error
1 0 0.813029610071676
2 0 0.798215180975036
3 0 0.796603579334854
4 0 0.808527281119982
5 0 0.808069578287953
6 0 0.796603579334854
7 0 0.814594220299479
8 0 0.810009382595063
9 0 0.814740562962772
10 0 0.800813222959962
11 1 0.833564100838734
12 1 0.82712196757993
13 1 0.828769086560454
14 1 0.83191698185821
15 1 0.830187354124963
16 1 0.834762224181469
17 1 0.831166593699594
18 1 0.828851595313176
19 1 0.82810120715456
20 1 0.833564100838734
