model flag error
1 1 0.815966329523954
2 1 0.82973005481982
3 1 0.827884453251661
4 1 0.82338744834258
5 1 0.82652620400176
6 1 0.814047209542936
7 1 0.810983835754182
8 1 0.813226961581209
9 1 0.832029104689646
10 1 0.821035138183168
11 1 0.819251118603943
12 1 0.820417595547151
13 1 0.825436774674081
14 1 0.821346274817821
15 1 0.828329579853981
16 1 0.813657306969152
17 1 0.825623868787116
18 1 0.826193504548128
19 1 0.815189624020768
20 1 0.823890172211572
21 0 0.836589232170735
22 0 0.835058024614834
23 0 0.834105387852366
24 0 0.836616364955412
25 0 0.831207481494518
26 0 0.83501350522867
27 0 0.834995764375297
28 0 0.837643339642736
29 0 0.834753084922772
30 0 0.831598525830921
31 0 0.830841610976402
32 0 0.836053305024064
33 0 0.831404245203036
34 0 0.829704742470524
35 0 0.828504721171925
36 0 0.833334919288682
37 0 0.832830097933009
38 0 0.834401399477951
39 0 0.83223771841016
40 0 0.834693538683292
