model flag error
1 1 0.999314571501337
2 1 0.999123952679483
3 1 0.999158618180165
4 1 0.999199330878588
5 1 0.999223450140215
6 1 0.999148161241588
7 1 0.999198118700049
8 1 0.999169568225388
9 1 0.999293826360258
10 1 0.999297404530936
11 1 0.999215964415491
12 1 0.999279435271461
13 1 0.999182811066584
14 1 0.999220827506986
15 1 0.999144235820481
16 1 0.999267205023486
17 1 0.999202551439532
18 1 0.999080466310107
19 1 0.999138983252568
20 1 0.999125349443407
21 0 0.99929194110952
22 0 0.999232518458855
23 0 0.999320192683307
24 0 0.999312784934878
25 0 0.999158643841035
26 0 0.999268468364608
27 0 0.99923077610686
28 0 0.999219457889907
29 0 0.999214634162202
30 0 0.999043730668407
