model flag error
1 0 0.948772889936291
2 0 0.95205920702901
3 0 0.948365386616793
4 0 0.947537234709428
5 0 0.95506947348594
6 0 0.949679913453881
7 0 0.949022650035337
8 0 0.951125892974677
9 0 0.951967190150413
10 0 0.95326857171913
11 0 0.946630211191838
12 0 0.947524089441057
13 0 0.952190659712718
14 0 0.95551641261055
15 0 0.945526008648685
16 0 0.927109487661088
17 0 0.949785075600848
18 0 0.955463831537066
19 0 0.945000197913849
20 0 0.945381410696605
21 1 0.936311175520701
22 1 0.937809736114981
23 1 0.945210522207783
24 1 0.938217239434478
25 1 0.943869704833954
26 1 0.945105360060817
27 1 0.942568323265238
28 1 0.939189989293923
29 1 0.945854640357956
30 1 0.940964600523991
31 1 0.948207643396343
32 1 0.935575040491932
33 1 0.93975523583387
34 1 0.936626661961602
35 1 0.944842454693399
36 1 0.941280086964892
37 1 0.938874502853022
38 1 0.946919407095997
39 1 0.939400313587857
40 1 0.940727985693315
