model flag error
1 0 1.08237313864729
2 0 1.03929773145118
3 0 1.06318975826997
4 0 1.04590756295498
5 0 1.06867294905928
6 0 1.07835575297318
7 0 1.07031622540577
8 0 1.05909855653729
9 0 1.04035373947511
10 0 1.01710175583121
11 0 1.09634265208715
12 0 1.08423496029882
13 0 1.01511203563438
14 0 1.05425815273886
15 0 1.0112542645703
16 0 1.04275700551149
17 0 1.06226606853293
18 0 1.06209198153051
19 0 1.03648904322129
20 0 1.03075314155824
21 1 0.968018556386494
22 1 0.981231592356031
23 1 0.977802051608731
24 1 0.991517354341101
25 1 0.965282141312647
26 1 0.983443051966886
27 1 0.968733444561305
28 1 1.04692485970158
29 1 0.975570209993699
30 1 0.966784506001064
31 1 1.01748515815917
32 1 0.964588509195496
33 1 1.02549531439982
34 1 0.989612533977647
35 1 0.964690274282433
36 1 1.02111693729804
37 1 0.952268747553616
38 1 0.97775968238827
39 1 1.01026966761486
40 1 0.99053859377867
