model flag error
1 0 0.840598079445411
2 0 0.786474001119008
3 0 0.785863470725005
4 0 0.80211354139892
5 0 0.79062984997298
6 0 1.00589402785778
7 0 0.835147331840753
8 0 0.796377643874134
9 0 0.822122976944104
10 0 0.811388406497812
11 0 0
12 0 0.72174031153353
13 0 0.793754108578422
14 0 0.741175525698856
15 0 0.750098599360094
16 0 0.776637660614096
17 0 0
18 0 0.824248834674364
19 0 0.83981099203233
20 0 0.77331312069049
21 1 0.464105909301448
22 1 0.48476730061015
23 1 0.477057916576103
24 1 0.458905247089512
25 1 0.501474950390351
26 1 0.500238224283247
27 1 0.434045056708896
28 1 0.582791511222643
29 1 0.505593031383751
30 1 0.562826277378334
31 1 0.476278110052347
32 1 0.474083185473606
33 1 0.474505831282867
34 1 0.485697021968524
35 1 0.463197642018227
36 1 0.500298803318711
37 1 0.466802543880195
38 1 0.473504741859957
39 1 0.441995542334298
40 1 0.62485671366991
