model flag error
1 0 0.99381236446495
2 0 0.99374899809322
3 0 0.994144959460626
4 0 0.993847377846203
5 0 0.994193169126937
6 0 0.99319094213769
7 0 0.993504087841731
8 0 0.993701539975792
9 0 0.994194442976687
10 0 0.993256579209461
11 0 0.993414642069818
12 0 0.993296608292422
13 0 0.994104801895043
14 0 0.993955940934491
15 0 0.993466613593573
16 0 0.992167143646722
17 0 0.994084857377221
18 0 0.993796680403532
19 0 0.993349925757246
20 0 0.993804462604815
21 1 0.993844110639702
22 1 0.993629271487161
23 1 0.994049299876016
24 1 0.99381744805154
25 1 0.99312817624856
26 1 0.99303766889409
27 1 0.993992559256218
28 1 0.993082006612982
29 1 0.993155187543972
30 1 0.993073358147862
31 1 0.992981148465685
32 1 0.99385782073839
33 1 0.993117764992476
34 1 0.993098154939532
35 1 0.993471883377206
36 1 0.993707541423017
37 1 0.993829892750953
38 1 0.993361714672663
39 1 0.993597744186218
40 1 0.992952101680279
