model flag error
1 0 0.601647493981595
2 0 0.588641754026666
3 0 0.554537461945216
4 0 0.541826156936935
5 0 0.578204191955014
6 0 0.604300553129285
7 0 0.603281078185774
8 0 0.560140398335286
9 0 0.575186056185578
10 0 0.58652849759972
11 1 0.497137970619083
12 1 0.461314072206546
13 1 0.49378051360163
14 1 0.507674110588895
15 1 0.493621893711693
