model flag error
1 0 1.16944581641945
2 0 1.16522232911589
3 0 1.07885282158414
4 0 1.12136094944721
5 0 1.08720711411202
6 0 1.20394303431064
7 0 1.20508469596759
8 0 1.15600968433915
9 0 1.15008398301003
10 0 1.14694688254948
11 0 1.14085747838677
12 0 1.14628473901643
13 0 1.13927380200606
14 0 1.18354864718753
15 0 1.13342033355461
16 0 1.14062204982557
17 0 1.12559120338596
18 0 1.12542530758677
19 0 1.16586965708334
20 0 1.13922742290265
21 1 1.07295546199215
22 1 1.06864117982693
23 1 1.0560986265491
24 1 1.06796448874165
25 1 1.08002805045933
26 1 1.05725716343013
27 1 1.07623934212543
28 1 1.06769060868774
29 1 1.26327156271338
30 1 1.31300352420241
