model flag error
1 0 0.793548673526979
2 0 0.780526182798535
3 0 0.802380017814085
4 0 0.794446776335837
5 0 0.796093298152077
6 0 0.795045511541743
7 0 0.78441796163692
8 0 0.784268277835444
9 0 0.801631598806703
10 0 0.794895827740266
11 1 0.808068002270187
12 1 0.813755986726289
13 1 0.808517053674616
14 1 0.809415156483474
15 1 0.812259148711525
