model flag error
1 0 2.40401596312443
2 0 2.46209947057577
3 0 2.46355182921327
4 0 2.35045969003899
5 0 2.39915251761064
6 0 2.42376906435076
7 0 2.42068798749221
8 0 2.44261186099515
9 0 2.42153918687629
10 0 2.41256222571333
11 0 2.42638591453173
12 0 2.43145694228106
13 0 2.40931027207061
14 0 2.43468939654343
15 0 2.47439698013353
16 0 2.42443295608866
17 0 2.43742128059026
18 0 2.40335189920688
19 0 2.39515759149891
20 0 2.38028660943915
21 1 2.41280778960845
22 1 2.36792808814713
23 1 2.35162070225873
24 1 2.37974616750835
25 1 2.42067554754
26 1 2.36581707332322
27 1 2.36363364824417
28 1 2.34412110213532
29 1 2.39035859172281
30 1 2.38722805057278
31 1 2.42637629086106
32 1 2.38907074609489
33 1 2.39563906885475
34 1 2.39705959135975
35 1 2.39261450061849
36 1 2.38754946975072
37 1 2.4473495488888
38 1 2.38799048103084
39 1 2.38604582545474
40 1 2.39686581724101
