model flag error
1 0 0.967346784816893
2 0 0.970990070200803
3 0 0.970185507330028
4 0 0.971362262212226
5 0 0.970695269952898
6 0 0.969480338880032
7 0 0.969286649037975
8 0 0.971376409133005
9 0 0.969303864236444
10 0 0.968269204382906
11 0 0.970106137909591
12 0 0.967685222121113
13 0 0.970737086720663
14 0 0.969355564266471
15 0 0.96939108756706
16 0 0.9688975003039
17 0 0.969893516427419
18 0 0.968002282588945
19 0 0.971557772342832
20 0 0.968862392390924
21 1 0.968458578414707
22 1 0.970080809411973
23 1 0.970981644447793
24 1 0.970070250916552
25 1 0.966631007089465
26 1 0.966218817685674
27 1 0.965404165685134
28 1 0.966288304757001
29 1 0.96525281275851
30 1 0.968377596856103
