model flag error
1 0 0.952930128495717
2 0 0.953400640998364
3 0 0.950170035528051
4 0 0.956160102569578
5 0 0.953174797838651
6 0 0.95694483361432
7 0 0.952795771558223
8 0 0.955513731381165
9 0 0.953397208270061
10 0 0.954992877212599
11 0 0.958919950065916
12 0 0.949253179037222
13 0 0.950411564386758
14 0 0.952369497478713
15 0 0.955353697077317
16 0 0.949160828015386
17 0 0.9532928284793
18 0 0.954729412995688
19 0 0.956904338857999
20 0 0.954244934798515
21 1 0.955217334563928
22 1 0.954264194714156
23 1 0.951697704732632
24 1 0.953321647546734
25 1 0.952805571798648
26 1 0.958213943422829
27 1 0.955891896002999
28 1 0.950964641778408
29 1 0.953870220354859
30 1 0.953286747446627
31 1 0.955289810356839
32 1 0.95746770846737
33 1 0.956143479619404
34 1 0.955639942859428
35 1 0.957407853893836
36 1 0.958200096614208
37 1 0.95680833424565
38 1 0.956697269897918
39 1 0.959491987146574
40 1 0.956046002870137
