model flag error
1 0 0.998888367094727
2 0 0.998865678015531
3 0 0.998911367270053
4 0 0.999033471737468
5 0 0.998944680402027
6 0 0.998778493033709
7 0 0.998825513949171
8 0 0.998989912293403
9 0 0.998938660975459
10 0 0.998645526095255
11 0 0.998566095756527
12 0 0.99880122400887
13 0 0.998987429642147
14 0 0.998791793556571
15 0 0.998892923571561
16 0 0.99872337519969
17 0 0.99879946676069
18 0 0.998988458101846
19 0 0.998865705634271
20 0 0.998806268479299
21 1 0.999353418641676
22 1 0.999343898236137
23 1 0.999400117554576
24 1 0.999361445003009
25 1 0.999392739875
26 1 0.999347299152216
27 1 0.999383702269765
28 1 0.999337265352127
29 1 0.999402580711044
30 1 0.999391258968578
31 1 0.99931749872726
32 1 0.999390003714872
33 1 0.999370443880076
34 1 0.999231093504407
35 1 0.999466691354185
36 1 0.999337244978402
37 1 0.999360108918586
38 1 0.999409157290986
39 1 0.99932108685319
40 1 0.99936081841018
