model flag error
1 1 1.02873730049643
2 1 0.941774052328626
3 1 0.944017081309815
4 1 0.9778422038414
5 1 1.08315229370914
6 1 0.952786568875987
7 1 0.996080141580548
8 1 1.03670916625932
9 1 0.9126744591933
10 1 1.02091016024452
11 1 1.11192767005599
12 1 0.97010515842139
13 1 0.858019744551109
14 1 0.889038991419006
15 1 0.937635724535625
16 1 1.12554346798792
17 1 1.00754577029798
18 1 0.998713726674428
19 1 1.12976760447867
20 1 1.01546180462117
21 0 1.18097315625845
22 0 1.07316922310174
23 0 1.05090768890348
24 0 1.14360556203964
25 0 1.23035968169602
26 0 1.27348272953083
27 0 1.2266473201222
28 0 1.30818308095899
29 0 1.29971972461486
30 0 1.22275531525353
31 0 1.09252899569249
32 0 1.16977552281789
33 0 1.24562442598158
34 0 1.20967695061763
35 0 1.2034937680625
36 0 1.17016924487815
37 0 1.14759608746844
38 0 1.24213224475186
39 0 1.16047525443478
40 0 1.20920072842111
