model flag error
1 0 1.53566942213645
2 0 1.41513216951967
3 0 1.54882650648345
4 0 1.39651982856837
5 0 1.34666391033674
6 0 1.42096230066957
7 0 1.30685650031694
8 0 1.45657733368061
9 0 1.51270418013086
10 0 1.27217919831327
11 0 1.47439750140142
12 0 1.48369925010598
13 0 1.51546613937911
14 0 1.47186683919689
15 0 1.37554041159077
16 0 1.44164597810186
17 0 1.5082340569266
18 0 1.51864092215658
19 0 1.44904139318554
20 0 1.34602848679993
21 1 1.21582183779664
22 1 1.2812455381334
23 1 1.40422309104498
24 1 1.37238681344111
25 1 1.19288523221742
26 1 1.29559430561545
27 1 1.24561418535633
28 1 1.36741682529745
29 1 1.2695189223139
30 1 1.31704288453982
31 1 1.46758104305545
32 1 1.27956850630151
33 1 1.32520097738977
34 1 1.33756598925091
35 1 1.20605491982785
36 1 1.35660383712458
37 1 1.15577304014805
38 1 1.20892109998776
39 1 1.28583808004088
40 1 1.21692852547451
