model flag error
1 0 0.996847774739515
2 0 0.996424805070091
3 0 0.996568937859088
4 0 0.99585436850097
5 0 0.996193956393963
6 0 0.996842462180491
7 0 0.996555768009793
8 0 0.99691510720268
9 0 0.996680299236439
10 0 0.996840346692448
11 0 0.996681369573534
12 0 0.996458484537693
13 0 0.99687153404789
14 0 0.996426538035278
15 0 0.996637256287168
16 0 0.997024370774912
17 0 0.996816814868208
18 0 0.996663855802449
19 0 0.991911091935176
20 0 0.996437320630772
21 1 0.996234124649301
22 1 0.99619802116841
23 1 0.996120096770906
24 1 0.996297586474758
25 1 0.996197193575119
26 1 0.996754735655965
27 1 0.996799565744119
28 1 0.996274792545139
29 1 0.996461215636985
30 1 0.996107984869904
31 1 0.99680653807905
32 1 0.995511771819567
33 1 0.996534125692175
34 1 0.996532870051697
