model flag error
1 0 2.04931765227328
2 0 1.96382214541821
3 0 1.95320005340698
4 0 1.99658524243781
5 0 2.00013903976116
6 0 2.00698238715278
7 0 1.9783745035025
8 0 2.06045482631508
9 0 2.04189548230089
10 0 1.98966051523801
11 0 1.99364899684515
12 0 1.99608584666343
13 0 2.01079520330866
14 0 2.0977152055549
15 0 2.03156938713034
16 0 1.99666012465846
17 0 1.96687412702685
18 0 1.9693677363404
19 0 1.98051025840966
20 0 2.07104774307144
21 1 1.94533856520598
22 1 1.9371722112934
23 1 1.97537464153288
24 1 1.94755323620808
25 1 1.91621011689986
26 1 1.97810086646831
27 1 1.93425452983948
28 1 1.94707438565577
29 1 2.00843663502362
30 1 1.95299041392212
31 1 1.89351635667882
32 1 1.93280102714709
33 1 1.89424383838522
34 1 1.94873813951651
35 1 1.89225914005606
36 1 1.95984304653204
37 1 1.93781798440545
38 1 1.95869250439541
39 1 1.91822514294788
40 1 1.97203408871279
