model flag error
1 0 0.912605042016807
2 0 0.915966386554622
3 0 0.921783336946788
4 0 0.922689075630252
5 0 0.922689075630252
6 0 0.915966386554622
7 0 0.905882352941177
8 0 0.919327731092437
9 0 0.911690818659049
10 0 0.922689075630252
11 0 0.919327731092437
12 0 0.902521008403361
13 0 0.929411764705882
14 0 0.936134453781513
15 0 0.922689075630252
16 0 0.912605042016807
17 0 0.919327731092437
18 0 0.899159663865546
19 0 0.912605042016807
20 0 0.899159663865546
21 1 0.912605042016807
22 1 0.915966386554622
23 1 0.919327731092437
24 1 0.912605042016807
25 1 0.932773109243698
26 1 0.905882352941177
27 1 0.915966386554622
28 1 0.932773109243698
29 1 0.919327731092437
30 1 0.912605042016807
