model flag error
1 1 0.951491406041937
2 1 0.959812905107335
3 1 0.951908257220687
4 1 0.952275939191
5 1 0.9545562993006
6 1 0.955754988611692
7 1 0.948947352222427
8 1 0.949746456930307
9 1 0.952213931410091
10 1 0.955337302583733
11 1 0.949766933905596
12 1 0.952471848095307
13 1 0.953277179501756
14 1 0.956122477691685
15 1 0.957065754259879
16 1 0.942900498924561
17 1 0.953568153740565
18 1 0.956375387097568
19 1 0.950429377369508
20 1 0.955583214940382
21 0 0.938507188266836
22 0 0.939551114909212
23 0 0.943148595152041
24 0 0.937571935882099
25 0 0.943685290067789
26 0 0.944361663131631
27 0 0.942874951987313
28 0 0.941557510571988
29 0 0.948021343440382
30 0 0.944077749229988
31 0 0.947508078510811
32 0 0.940331925302025
33 0 0.94385077254199
34 0 0.935013760782951
35 0 0.947586261839801
36 0 0.940722844368196
37 0 0.93810079950471
38 0 0.949457280176387
39 0 0.938080001852629
40 0 0.942309628126347
