model flag error
1 0 0.964854506423608
2 0 0.967272260741064
3 0 0.967759955415514
4 0 0.966178932157165
5 0 0.967557546187883
6 0 0.966461030057092
7 0 0.965092775553772
8 0 0.966955099825326
9 0 0.965401170715557
10 0 0.965156114163324
11 0 0.967489810816431
12 0 0.96451582956635
13 0 0.96760535939126
14 0 0.965297561613007
15 0 0.96596217896852
16 0 0.967192572068768
17 0 0.966779784746275
18 0 0.964769239544251
19 0 0.967797409091493
20 0 0.966001226417945
21 1 0.963277467598873
22 1 0.967054710665696
23 1 0.968206211980371
24 1 0.965499984669204
25 1 0.962773835189963
26 1 0.965617127017479
27 1 0.963002541679452
28 1 0.962921259233711
29 1 0.959752837623228
30 1 0.956994015788346
